,DSTRCT_PPR_KIND_QTY,DSTRCT_RSDL_KIND_QTY,COMB_FOOD_VEGET,DSTRCT_ETC_KIND_QTY,DSTRCT_ELEPDT_KIND_QTY,COMB_PLAS_KIND,NCMB_SUM,SPEC_SUM,DSTRCT_FMDRSNS_KIND_QTY,TOT_SUM,DSTRCT_FARM_KIND_QTY,NCMB_SAND_KIND,DSTRCT_FURN_KIND_QTY,ETC_KIND,FOOD_SUM,DSTRCT_F_LIGHT_QTY,COMB_SUM,DSTRCT_SUM,CTS_JIDT_NM,DSTRCT_WTC_OIL_KIND_QTY,COMB_RUBBER_KIND,DSTRCT_LUBRICANT_QTY,DSTRCT_BATTERY_KIND_QTY,DSTRCT_CLOTHES_KIND_QTY,COMB_ETC_ETC_KIND,DSTRCT_SYNRSNS_KIND_QTY,COMB_WOOD_KIND,DSTRCT_S_IRON_KIND_QTY,COMB_PPR_KIND,DSTRCT_PLAS_KIND_QTY,NCMB_MET_KIND,DSTRCT_CAN_KIND_QTY,DATA_TM_NM,NCMB_ETC_KIND,DSTRCT_GLSS_KIND_QTY,NCMB_GLSS_KIND,DSTRCT_TIRE_KIND_QTY,CITY_JIDT_NM,year
783,2.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.2,25.6,6.0,0.0,2.0,0.0,12.9,0.1,0.0,12.7,상주시,0.0,0.0,0.0,0.1,0.3,0.0,0.2,0.0,0.3,0.0,0.6,0.0,0.2,재활용,0.0,0.4,0.0,0.0,경북,2018
784,2.7,2.4,0.0,0.2,0.2,15.0,6.2,58.1,0.1,91.0,3.8,0.0,0.0,0.0,19.4,0.0,51.9,13.5,문경시,0.0,0.7,0.0,0.0,0.0,13.3,0.7,1.0,0.6,21.9,1.1,2.1,0.4,발생량,1.5,1.3,2.6,0.0,경북,2018
785,0.0,0.0,0.0,0.0,0.0,7.8,2.9,25.9,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,문경시,0.0,0.3,0.0,0.0,0.0,4.8,0.0,0.4,0.0,9.7,0.0,1.0,0.0,매립,0.7,0.0,1.2,0.0,경북,2018
786,0.0,0.0,0.0,0.0,0.0,7.2,3.3,32.2,0.0,48.0,0.0,0.0,0.0,0.0,15.8,0.0,28.9,0.0,문경시,0.0,0.4,0.0,0.0,0.0,8.5,0.0,0.6,0.0,12.2,0.0,1.1,0.0,소각,0.8,0.0,1.4,0.0,경북,2018
787,2.7,2.4,0.0,0.2,0.2,0.0,0.0,0.0,0.1,17.1,3.8,0.0,0.0,0.0,3.6,0.0,0.0,13.5,문경시,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.6,0.0,1.1,0.0,0.4,재활용,0.0,1.3,0.0,0.0,경북,2018
788,0.1,6.2,14.5,0.0,0.5,9.4,9.6,123.3,0.2,219.7,0.2,1.2,6.3,0.0,78.7,0.2,113.7,17.7,경산시,0.0,1.8,0.0,0.0,0.0,33.0,0.0,1.5,0.6,53.5,1.3,4.6,0.3,발생량,0.0,1.8,3.8,0.0,경북,2018
789,0.0,0.0,3.2,0.0,0.0,2.1,2.1,27.2,0.0,27.2,0.0,0.3,0.0,0.0,0.0,0.0,25.1,0.0,경산시,0.0,0.4,0.0,0.0,0.0,7.3,0.0,0.3,0.0,11.8,0.0,1.0,0.0,매립,0.0,0.0,0.8,0.0,경북,2018
790,0.0,0.0,11.3,0.0,0.0,7.3,7.5,96.1,0.0,96.1,0.0,0.9,0.0,0.0,0.0,0.0,88.6,0.0,경산시,0.0,1.4,0.0,0.0,0.0,25.7,0.0,1.2,0.0,41.7,0.0,3.6,0.0,소각,0.0,0.0,3.0,0.0,경북,2018
791,0.1,6.2,0.0,0.0,0.5,0.0,0.0,0.0,0.2,96.4,0.2,0.0,6.3,0.0,78.7,0.2,0.0,17.7,경산시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.3,0.0,0.3,재활용,0.0,1.8,0.0,0.0,경북,2018
792,0.0,0.0,2.9,0.0,0.0,1.4,10.9,18.9,0.0,21.7,0.0,3.7,0.0,0.0,2.8,0.0,8.0,0.0,군위군,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.1,0.0,0.5,0.0,발생량,6.0,0.0,0.7,0.0,경북,2018
793,0.0,0.0,0.8,0.0,0.0,1.0,10.0,13.2,0.0,14.0,0.0,3.7,0.0,0.0,0.8,0.0,3.2,0.0,군위군,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.0,0.3,0.0,매립,5.6,0.0,0.4,0.0,경북,2018
794,0.0,0.0,1.6,0.0,0.0,0.3,0.4,4.4,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,군위군,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,소각,0.4,0.0,0.0,0.0,경북,2018
795,0.0,0.0,0.5,0.0,0.0,0.1,0.5,1.3,0.0,3.3,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.0,군위군,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,재활용,0.0,0.0,0.3,0.0,경북,2018
796,0.3,0.7,0.8,0.0,0.1,3.2,10.4,23.5,0.0,38.5,7.0,0.1,0.0,0.0,5.0,0.0,13.1,10.0,의성군,0.0,0.2,0.0,0.0,0.2,4.6,0.3,0.4,0.1,3.9,0.2,0.2,0.2,발생량,9.8,0.9,0.3,0.0,경북,2018
797,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,0.0,10.6,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,의성군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,매립,9.8,0.0,0.3,0.0,경북,2018
798,0.0,0.0,0.8,0.0,0.0,3.2,0.0,13.1,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,의성군,0.0,0.2,0.0,0.0,0.0,4.6,0.0,0.4,0.0,3.9,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
799,0.3,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,14.8,7.0,0.0,0.0,0.0,4.8,0.0,0.0,10.0,의성군,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.2,재활용,0.0,0.9,0.0,0.0,경북,2018
800,0.0,0.0,3.6,0.0,0.1,4.8,0.0,21.0,0.0,30.3,4.9,0.0,0.0,0.0,3.6,0.1,21.0,5.7,청송군,0.0,0.0,0.0,0.5,0.0,3.7,0.0,4.2,0.0,4.7,0.0,0.0,0.0,발생량,0.0,0.1,0.0,0.0,경북,2018
801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,청송군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,경북,2018
802,0.0,0.0,3.6,0.0,0.0,4.8,0.0,21.0,0.0,24.6,0.0,0.0,0.0,0.0,3.6,0.0,21.0,0.0,청송군,0.0,0.0,0.0,0.0,0.0,3.7,0.0,4.2,0.0,4.7,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
803,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,5.7,4.9,0.0,0.0,0.0,0.0,0.1,0.0,5.7,청송군,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,재활용,0.0,0.1,0.0,0.0,경북,2018
804,0.9,0.1,0.7,0.2,0.2,0.3,7.2,10.5,0.0,15.1,0.1,2.6,0.1,0.2,2.0,0.0,3.1,2.6,영양군,0.0,0.3,0.0,0.0,0.0,0.7,0.1,0.5,0.3,0.6,0.1,0.4,0.1,발생량,3.7,0.4,0.5,0.0,경북,2018
805,0.0,0.0,0.5,0.0,0.0,0.1,7.2,9.2,0.0,11.1,0.0,2.6,0.0,0.2,1.9,0.0,1.8,0.0,영양군,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.4,0.0,0.4,0.0,매립,3.7,0.0,0.5,0.0,경북,2018
806,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,영양군,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.2,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
807,0.9,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.7,0.1,0.0,0.1,0.0,0.1,0.0,0.0,2.6,영양군,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.1,재활용,0.0,0.4,0.0,0.0,경북,2018
808,0.3,0.0,0.0,1.6,0.2,0.5,6.2,27.7,0.0,49.1,1.8,0.6,0.0,0.0,16.4,0.0,21.5,5.0,영덕군,0.0,0.2,0.0,0.0,0.0,17.4,0.2,3.0,0.0,0.4,0.4,0.3,0.2,발생량,4.6,0.3,0.7,0.0,경북,2018
809,0.0,0.0,0.0,0.0,0.0,0.0,5.4,9.2,0.0,19.6,0.0,0.6,0.0,0.0,10.4,0.0,3.8,0.0,영덕군,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.6,0.0,0.0,0.0,0.1,0.0,매립,4.3,0.0,0.4,0.0,경북,2018
810,0.0,0.0,0.0,0.0,0.0,0.1,0.0,16.6,0.0,16.7,0.0,0.0,0.0,0.0,0.1,0.0,16.6,0.0,영덕군,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.4,0.0,0.1,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
811,0.3,0.0,0.0,1.6,0.2,0.4,0.8,1.9,0.0,12.8,1.8,0.0,0.0,0.0,5.9,0.0,1.1,5.0,영덕군,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.3,0.4,0.2,0.2,재활용,0.3,0.3,0.3,0.0,경북,2018
812,0.5,0.2,0.1,1.6,0.2,0.6,2.1,16.3,0.0,28.7,1.0,0.3,0.0,4.9,7.0,0.0,9.3,5.4,청도군,0.0,0.4,0.1,0.0,0.1,5.9,0.1,0.8,0.9,1.5,0.1,0.4,0.1,발생량,0.9,0.5,0.5,0.0,경북,2018
813,0.0,0.0,0.1,0.0,0.0,0.1,1.7,7.9,0.0,7.9,0.0,0.3,0.0,4.5,0.0,0.0,1.7,0.0,청도군,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.3,0.0,0.3,0.0,0.3,0.0,매립,0.9,0.0,0.2,0.0,경북,2018
814,0.0,0.0,0.0,0.0,0.0,0.4,0.0,7.4,0.0,7.4,0.0,0.0,0.0,0.3,0.0,0.0,7.1,0.0,청도군,0.0,0.3,0.0,0.0,0.0,4.9,0.0,0.5,0.0,1.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
815,0.5,0.2,0.0,1.6,0.2,0.1,0.4,1.0,0.0,13.4,1.0,0.0,0.0,0.1,7.0,0.0,0.5,5.4,청도군,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.9,0.2,0.1,0.1,0.1,재활용,0.0,0.5,0.3,0.0,경북,2018
816,3.8,0.1,3.1,0.1,0.0,4.1,0.6,17.5,0.0,39.0,3.1,0.0,0.0,0.0,13.8,0.0,16.9,7.7,고령군,0.0,0.4,0.0,0.0,0.0,2.6,0.0,0.6,0.1,6.1,0.2,0.2,0.0,발생량,0.1,0.3,0.3,0.0,경북,2018
817,0.0,0.0,0.7,0.0,0.0,0.7,0.0,4.3,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,고령군,0.0,0.3,0.0,0.0,0.0,1.6,0.0,0.3,0.0,0.7,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,경북,2018
818,0.0,0.0,2.4,0.0,0.0,3.4,0.6,13.2,0.0,16.2,0.0,0.0,0.0,0.0,3.0,0.0,12.6,0.0,고령군,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.3,0.0,5.4,0.0,0.2,0.0,소각,0.1,0.0,0.3,0.0,경북,2018
819,3.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,18.5,3.1,0.0,0.0,0.0,10.8,0.0,0.0,7.7,고령군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,재활용,0.0,0.3,0.0,0.0,경북,2018
820,0.5,0.1,1.2,0.2,0.4,2.1,1.7,23.0,0.0,31.3,0.0,0.1,0.7,2.2,4.7,0.0,19.1,3.6,성주군,0.0,0.6,0.0,0.0,0.0,14.1,0.0,0.5,0.2,0.6,0.5,0.5,0.3,발생량,0.5,0.7,0.6,0.0,경북,2018
821,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.9,0.0,2.9,0.0,0.1,0.0,2.2,0.0,0.0,0.0,0.0,성주군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,매립,0.2,0.0,0.1,0.0,경북,2018
822,0.0,0.0,1.2,0.0,0.0,2.0,0.0,18.6,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,성주군,0.0,0.6,0.0,0.0,0.0,13.9,0.0,0.4,0.0,0.5,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
823,0.5,0.1,0.0,0.2,0.4,0.1,1.0,1.5,0.0,9.8,0.0,0.0,0.7,0.0,4.7,0.0,0.5,3.6,성주군,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.1,0.5,0.2,0.3,재활용,0.3,0.7,0.5,0.0,경북,2018
824,5.7,2.6,5.8,0.0,0.0,15.5,1.9,69.6,0.0,105.1,0.0,0.2,0.0,0.0,24.1,0.0,67.7,11.4,칠곡군,0.0,1.3,0.0,0.0,0.0,18.4,0.2,1.2,0.3,25.5,1.0,0.2,0.3,발생량,0.9,1.3,0.6,0.0,경북,2018
825,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,1.9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,칠곡군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,매립,0.9,0.0,0.6,0.0,경북,2018
826,0.0,0.0,5.8,0.0,0.0,15.5,0.0,67.7,0.0,87.5,0.0,0.0,0.0,0.0,19.8,0.0,67.7,0.0,칠곡군,0.0,1.3,0.0,0.0,0.0,18.4,0.0,1.2,0.0,25.5,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
827,5.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,4.3,0.0,0.0,11.4,칠곡군,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,1.0,0.0,0.3,재활용,0.0,1.3,0.0,0.0,경북,2018
828,0.5,0.2,4.2,1.8,0.0,3.6,2.5,28.5,0.0,43.8,3.2,2.5,1.6,0.0,7.3,0.0,26.0,8.0,예천군,0.0,1.8,0.0,0.0,0.0,3.4,0.2,6.0,0.0,7.0,0.5,0.0,0.0,발생량,0.0,0.0,0.0,0.0,경북,2018
829,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,예천군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,0.0,0.0,0.0,0.0,경북,2018
830,0.0,0.0,1.0,0.0,0.0,3.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,예천군,0.0,1.5,0.0,0.0,0.0,1.5,0.0,4.5,0.0,6.5,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
831,0.5,0.2,3.2,1.8,0.0,0.6,0.0,8.0,0.0,23.3,3.2,0.0,1.6,0.0,7.3,0.0,8.0,8.0,예천군,0.0,0.3,0.0,0.0,0.0,1.9,0.2,1.5,0.0,0.5,0.5,0.0,0.0,재활용,0.0,0.0,0.0,0.0,경북,2018
832,3.6,0.0,2.1,0.7,0.0,5.4,8.8,32.2,0.0,53.6,11.0,2.6,0.0,0.0,3.2,0.0,23.4,18.2,봉화군,0.0,1.3,0.0,0.0,0.0,6.6,0.0,3.3,1.6,4.7,0.4,1.1,0.2,발생량,3.5,0.7,1.6,0.0,경북,2018
833,0.0,0.0,2.1,0.0,0.0,4.2,8.8,27.0,0.0,30.0,0.0,2.6,0.0,0.0,3.0,0.0,18.2,0.0,봉화군,0.0,1.3,0.0,0.0,0.0,6.6,0.0,3.3,0.0,0.7,0.0,1.1,0.0,매립,3.5,0.0,1.6,0.0,경북,2018
834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,봉화군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
835,3.6,0.0,0.0,0.7,0.0,1.2,0.0,5.2,0.0,23.6,11.0,0.0,0.0,0.0,0.2,0.0,5.2,18.2,봉화군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.0,0.4,0.0,0.2,재활용,0.0,0.7,0.0,0.0,경북,2018
836,3.4,0.3,2.8,0.3,0.3,9.2,5.6,40.6,0.0,66.0,2.4,0.8,0.0,0.6,16.5,0.0,34.4,8.9,울진군,0.0,0.7,0.0,0.0,0.2,7.8,0.0,1.5,0.4,12.4,0.5,1.3,0.4,발생량,1.7,0.7,1.8,0.0,경북,2018
837,0.0,0.0,0.6,0.0,0.0,0.9,5.0,9.5,0.0,9.5,0.0,0.8,0.0,0.6,0.0,0.0,3.9,0.0,울진군,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.3,0.0,1.2,0.0,1.3,0.0,매립,1.1,0.0,1.8,0.0,경북,2018
838,0.0,0.0,2.2,0.0,0.0,8.3,0.0,30.5,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,울진군,0.0,0.6,0.0,0.0,0.0,7.0,0.0,1.2,0.0,11.2,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경북,2018
839,3.4,0.3,0.0,0.3,0.3,0.0,0.6,0.6,0.0,26.0,2.4,0.0,0.0,0.0,16.5,0.0,0.0,8.9,울진군,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.4,재활용,0.6,0.7,0.0,0.0,경북,2018
840,0.1,0.9,0.1,0.0,0.3,3.3,0.8,10.0,0.0,16.2,0.0,0.0,0.0,0.0,4.0,0.0,9.2,2.2,울릉군,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.8,0.3,4.3,0.1,0.2,0.1,발생량,0.4,0.2,0.2,0.2,경북,2018
841,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.0,2.0,0.0,0.0,0.0,0.0,1.2,0.0,0.7,0.0,울릉군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,매립,0.0,0.0,0.1,0.0,경북,2018
842,0.0,0.0,0.1,0.0,0.0,3.2,0.7,9.2,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,울릉군,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.6,0.0,3.9,0.0,0.2,0.0,소각,0.4,0.0,0.1,0.0,경북,2018
843,0.1,0.9,0.0,0.0,0.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,2.2,울릉군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.1,재활용,0.0,0.2,0.0,0.2,경북,2018
844,80.8,64.1,60.1,1.3,6.0,74.6,97.5,493.2,2.0,1113.7,3.1,13.0,0.0,71.2,314.0,0.5,324.5,306.5,창원시,0.2,22.6,0.0,0.2,4.0,5.9,24.1,20.9,53.5,140.4,24.5,13.3,16.5,발생량,55.0,25.7,16.2,0.0,경남,2018
845,0.0,0.0,0.4,0.0,0.0,2.6,75.5,91.7,0.0,91.7,0.0,13.0,0.0,8.8,0.0,0.0,7.4,0.0,창원시,0.0,1.1,0.0,0.0,0.0,0.7,0.0,1.5,0.0,1.1,0.0,2.2,0.0,매립,54.7,0.0,5.6,0.0,경남,2018
846,0.0,0.0,59.7,0.0,0.0,72.0,22.0,401.5,0.0,401.5,0.0,0.0,0.0,62.4,0.0,0.0,317.1,0.0,창원시,0.0,21.5,0.0,0.0,0.0,5.2,0.0,19.4,0.0,139.3,0.0,11.1,0.0,소각,0.3,0.0,10.6,0.0,경남,2018
847,80.8,64.1,0.0,1.3,6.0,0.0,0.0,0.0,2.0,620.5,3.1,0.0,0.0,0.0,314.0,0.5,0.0,306.5,창원시,0.2,0.0,0.0,0.2,4.0,0.0,24.1,0.0,53.5,0.0,24.5,0.0,16.5,재활용,0.0,25.7,0.0,0.0,경남,2018
848,28.6,7.3,8.7,0.0,2.0,35.6,11.2,157.4,0.2,404.4,8.0,0.3,30.4,0.0,95.7,0.1,146.2,151.3,진주시,0.5,2.1,0.0,0.2,0.1,50.6,8.7,3.4,26.7,45.8,4.7,3.1,2.6,발생량,2.6,10.3,5.2,20.9,경남,2018
849,0.0,0.0,8.7,0.0,0.0,35.6,11.2,157.4,0.0,157.4,0.0,0.3,0.0,0.0,0.0,0.0,146.2,0.0,진주시,0.0,2.1,0.0,0.0,0.0,50.6,0.0,3.4,0.0,45.8,0.0,3.1,0.0,매립,2.6,0.0,5.2,0.0,경남,2018
850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,진주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경남,2018
851,28.6,7.3,0.0,0.0,2.0,0.0,0.0,0.0,0.2,247.0,8.0,0.0,30.4,0.0,95.7,0.1,0.0,151.3,진주시,0.5,0.0,0.0,0.2,0.1,0.0,8.7,0.0,26.7,0.0,4.7,0.0,2.6,재활용,0.0,10.3,0.0,20.9,경남,2018
852,39.3,10.6,6.3,0.1,0.7,11.0,6.4,73.1,0.2,183.7,0.1,0.8,0.0,19.2,43.0,0.1,47.5,67.6,통영시,0.0,0.7,0.0,0.0,0.1,9.4,0.8,11.2,11.0,8.9,2.1,0.6,0.7,발생량,4.2,1.8,0.8,0.0,경남,2018
853,0.0,0.0,0.7,0.0,0.0,1.3,0.8,14.5,0.0,14.5,0.0,0.1,0.0,8.2,0.0,0.0,5.5,0.0,통영시,0.0,0.1,0.0,0.0,0.0,1.1,0.0,1.3,0.0,1.0,0.0,0.1,0.0,매립,0.5,0.0,0.1,0.0,경남,2018
854,0.0,0.0,5.6,0.0,0.0,9.7,5.6,58.6,0.0,99.1,0.0,0.7,0.0,11.0,40.5,0.0,42.0,0.0,통영시,0.0,0.6,0.0,0.0,0.0,8.3,0.0,9.9,0.0,7.9,0.0,0.5,0.0,소각,3.7,0.0,0.7,0.0,경남,2018
855,39.3,10.6,0.0,0.1,0.7,0.0,0.0,0.0,0.2,70.1,0.1,0.0,0.0,0.0,2.5,0.1,0.0,67.6,통영시,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.0,11.0,0.0,2.1,0.0,0.7,재활용,0.0,1.8,0.0,0.0,경남,2018
856,6.0,3.1,17.4,0.1,0.6,8.7,17.6,73.3,0.1,136.4,2.8,14.0,0.0,0.0,31.6,0.1,55.7,31.5,사천시,0.0,14.5,0.0,0.0,0.7,1.0,0.2,6.8,16.4,7.3,0.6,1.1,0.2,발생량,1.6,0.6,0.9,0.0,경남,2018
857,0.0,0.0,0.0,0.0,0.0,7.3,17.6,33.6,0.0,33.6,0.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,사천시,0.0,4.5,0.0,0.0,0.0,1.0,0.0,2.1,0.0,1.1,0.0,1.1,0.0,매립,1.6,0.0,0.9,0.0,경남,2018
858,0.0,0.0,17.4,0.0,0.0,1.4,0.0,39.7,0.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,39.7,0.0,사천시,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,6.2,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경남,2018
859,6.0,3.1,0.0,0.1,0.6,0.0,0.0,0.0,0.1,63.1,2.8,0.0,0.0,0.0,31.6,0.1,0.0,31.5,사천시,0.0,0.0,0.0,0.0,0.7,0.0,0.2,0.0,16.4,0.0,0.6,0.0,0.2,재활용,0.0,0.6,0.0,0.0,경남,2018
860,62.8,6.8,32.8,0.0,6.9,38.2,10.5,174.1,2.2,463.7,0.0,6.2,0.0,0.0,128.1,0.0,163.6,161.5,김해시,0.4,22.4,0.0,0.1,5.1,10.9,9.5,1.3,8.9,58.0,34.3,0.0,4.8,발생량,3.6,19.7,0.7,0.0,경남,2018
861,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.0,10.5,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,김해시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매립,3.6,0.0,0.7,0.0,경남,2018
862,0.0,0.0,32.8,0.0,0.0,38.2,0.0,163.6,0.0,163.6,0.0,0.0,0.0,0.0,0.0,0.0,163.6,0.0,김해시,0.0,22.4,0.0,0.0,0.0,10.9,0.0,1.3,0.0,58.0,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경남,2018
863,62.8,6.8,0.0,0.0,6.9,0.0,0.0,0.0,2.2,289.6,0.0,0.0,0.0,0.0,128.1,0.0,0.0,161.5,김해시,0.4,0.0,0.0,0.1,5.1,0.0,9.5,0.0,8.9,0.0,34.3,0.0,4.8,재활용,0.0,19.7,0.0,0.0,경남,2018
864,2.0,0.0,0.0,0.2,0.8,8.5,12.8,49.2,0.0,93.1,3.0,3.1,2.2,0.0,21.0,0.0,36.4,22.9,밀양시,0.0,3.0,0.0,0.0,0.3,10.9,0.7,3.7,5.0,10.3,1.7,0.6,1.7,발생량,8.4,5.3,0.7,0.0,경남,2018
865,0.0,0.0,0.0,0.0,0.0,0.0,12.8,12.8,0.0,12.8,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,밀양시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,매립,8.4,0.0,0.7,0.0,경남,2018
866,0.0,0.0,0.0,0.0,0.0,8.5,0.0,36.4,0.0,37.1,0.0,0.0,0.0,0.0,0.7,0.0,36.4,0.0,밀양시,0.0,3.0,0.0,0.0,0.0,10.9,0.0,3.7,0.0,10.3,0.0,0.0,0.0,소각,0.0,0.0,0.0,0.0,경남,2018
867,2.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,43.2,3.0,0.0,2.2,0.0,20.3,0.0,0.0,22.9,밀양시,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,5.0,0.0,1.7,0.0,1.7,재활용,0.0,5.3,0.0,0.0,경남,2018
868,0.7,11.4,13.8,0.0,2.0,19.0,40.4,136.6,0.2,254.7,0.0,3.1,0.0,2.4,67.4,0.1,93.8,50.7,거제시,0.1,5.0,0.0,0.0,0.1,20.6,5.8,17.6,19.5,17.8,4.3,17.8,2.7,발생량,8.1,3.8,11.4,0.0,경남,2018
